,date,problem,citationIssued,personSearch,vehicleSearch,preRace,race,gender,lat,long,policePrecinct,neighborhood
57933,2017-12-05 18:33:50,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.96091,-93.28801,5,Whittier
57934,2017-12-05 18:39:56,traffic,NO,NO,NO,Unknown,White,Male,44.95195447,-93.29760838,5,Lowry Hill East
57935,2017-12-05 18:42:22,traffic,NO,YES,YES,Unknown,Black,Male,44.99876,-93.30821,4,Willard - Hay
57936,2017-12-05 18:44:38,traffic,NO,NO,NO,Unknown,Black,Female,44.98063,-93.29715,4,Sumner - Glenwood
57937,2017-12-05 18:50:06,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.90085007,-93.21656109,3,Morris Park
57939,2017-12-05 18:55:19,traffic,NO,YES,YES,Unknown,Black,Male,44.99695,-93.30821,4,Willard - Hay
57940,2017-12-05 18:58:36,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.00776364,-93.22883112,2,Windom Park
57941,2017-12-05 19:01:56,suspicious,NO,NO,NO,White,White,Female,44.90456457,-93.27809288,5,Tangletown
57944,2017-12-05 19:20:53,suspicious,NO,NO,NO,White,White,Female,44.94131842,-93.29263448,5,CARAG
57945,2017-12-05 19:41:37,traffic,YES,NO,NO,Unknown,White,Male,44.9987,-93.23715,2,Mid - City Industrial
57947,2017-12-05 20:16:15,traffic,NO,YES,YES,Unknown,Black,Male,45.00775,-93.29431,4,Jordan
57949,2017-12-05 21:03:11,traffic,NO,NO,NO,Unknown,White,Male,44.97839171,-93.27422196,1,Downtown West
57950,2017-12-05 21:26:33,traffic,NO,YES,YES,Unknown,Black,Male,45.00312408,-93.28181132,4,Hawthorne
57952,2017-12-05 21:32:00,suspicious,NO,NO,NO,Black,Black,Male,44.98283898,-93.28226299,1,North Loop
57953,2017-12-05 21:36:16,traffic,NO,NO,NO,Unknown,Black,Female,44.9895,-93.30952,4,Willard - Hay
57954,2017-12-05 21:36:44,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.03441799,-93.30982416,4,Victory
57956,2017-12-05 21:47:52,suspicious,YES,YES,YES,Unknown,Black,Male,45.01495,-93.29559,4,Folwell
57957,2017-12-05 21:48:48,traffic,NO,NO,NO,Unknown,Black,Male,45.01217,-93.24735,2,Windom Park
57958,2017-12-05 22:17:05,suspicious,NO,NO,NO,Unknown,Black,Male,45.01775706,-93.30952978,4,Cleveland
57962,2017-12-05 23:13:23,suspicious,YES,YES,YES,Unknown,Black,Male,44.99914,-93.28799,4,Hawthorne
57963,2017-12-05 23:15:24,suspicious,NO,NO,NO,Black,Unknown,Male,44.94837,-93.25378,3,Powderhorn Park
57964,2017-12-05 23:18:39,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.03607888,-93.29010369,4,Lind - Bohanon
57965,2017-12-05 23:26:45,traffic,NO,NO,NO,Unknown,Latino,Male,44.98246798,-93.24400286,2,Marcy Holmes
57966,2017-12-05 23:50:53,suspicious,NO,NO,NO,Unknown,Black,Male,45.03237,-93.28808,4,Webber - Camden
57968,2017-12-05 23:59:27,traffic,YES,YES,YES,Black,Black,Male,45.01316792,-93.26095379,2,Holland
57969,2017-12-06 00:01:54,suspicious,NO,NO,YES,Unknown,Unknown,Unknown,45.00363498,-93.21908566,2,Northeast Park
57971,2017-12-06 00:16:18,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.91700664,-93.26262036,3,Northrop
57972,2017-12-06 00:31:59,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.91353,-93.25495,3,Northrop
57974,2017-12-06 00:58:51,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.00332346,-93.314603,4,Willard - Hay
57975,2017-12-06 01:30:02,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.91353,-93.25495,3,Northrop
57976,2017-12-06 01:32:54,traffic,NO,NO,NO,Black,Black,Male,44.9987,-93.26741,2,Sheridan
57978,2017-12-06 02:03:41,traffic,NO,NO,NO,Unknown,Black,Male,45.01316,-93.26699,2,Bottineau
57979,2017-12-06 02:08:51,traffic,NO,YES,YES,Unknown,Black,Male,45.01108,-93.26618,2,Bottineau
57980,2017-12-06 02:18:47,suspicious,NO,YES,NO,East African,East African,Male,44.94834,-93.27969,5,Whittier
57981,2017-12-06 03:40:39,traffic,NO,YES,NO,Black,Black,Male,44.99876,-93.30821,4,Willard - Hay
57984,2017-12-06 06:33:18,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.96848547,-93.26765708,1,Elliot Park
57986,2017-12-06 06:59:04,suspicious,YES,NO,NO,Unknown,Unknown,Unknown,44.99252042,-93.29411505,4,Near - North
57987,2017-12-06 08:50:33,traffic,YES,NO,NO,Unknown,White,Female,44.94834704,-93.27880784,5,Lyndale
57988,2017-12-06 09:07:57,traffic,YES,NO,NO,White,White,Male,45.01310678,-93.28125655,4,McKinley
57990,2017-12-06 10:34:46,traffic,NO,NO,NO,Unknown,Latino,Male,44.95912,-93.26257,3,Phillips West
57991,2017-12-06 10:44:34,suspicious,NO,NO,NO,White,White,Male,44.95554,-93.24736,3,East Phillips
57992,2017-12-06 11:40:05,traffic,NO,NO,NO,Unknown,Native American,Female,44.95285114,-93.24865046,3,East Phillips
57993,2017-12-06 11:50:27,suspicious,NO,NO,NO,White,White,Female,44.96407814,-93.27781468,5,Steven's Square - Loring Heights
57994,2017-12-06 12:35:34,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.99424637,-93.31206163,4,Willard - Hay
57997,2017-12-06 13:10:37,traffic,NO,NO,NO,Unknown,White,Female,44.99594307,-93.24763938,2,Marcy Holmes
58000,2017-12-06 13:24:42,suspicious,NO,NO,NO,Latino,Unknown,Male,44.9466,-93.29194,5,CARAG
58001,2017-12-06 13:58:44,traffic,NO,NO,NO,Black,Black,Male,44.95734,-93.2524,3,Midtown Phillips
58002,2017-12-06 14:02:55,traffic,NO,NO,NO,Unknown,Black,Female,44.996903,-93.2470297,2,Beltrami
58003,2017-12-06 14:04:43,suspicious,YES,NO,NO,Unknown,Black,Male,44.99149922,-93.29882874,4,Near - North
58004,2017-12-06 14:15:33,traffic,YES,NO,NO,Unknown,Black,Male,45.01315718,-93.26658904,2,Bottineau
58005,2017-12-06 14:23:41,traffic,NO,NO,NO,Unknown,Black,Female,44.99914,-93.28799,4,Hawthorne
58006,2017-12-06 14:26:22,suspicious,YES,NO,NO,Black,Black,Female,44.99913516,-93.28682309,4,Near - North
58007,2017-12-06 14:30:50,traffic,NO,NO,NO,Unknown,White,Female,44.94836,-93.2614,3,Powderhorn Park
58008,2017-12-06 14:40:12,traffic,NO,NO,NO,Unknown,White,Male,45.0140641,-93.27186716,2,Marshall Terrace
58009,2017-12-06 14:40:36,traffic,NO,NO,NO,Unknown,Asian,Male,45.00149,-93.28952,4,Hawthorne
58010,2017-12-06 14:52:29,traffic,NO,NO,NO,Unknown,Black,Female,45.01857,-93.29685,4,Folwell
58011,2017-12-06 15:05:24,traffic,YES,NO,NO,Unknown,Black,Female,45.03243106,-93.29193803,4,Webber - Camden
58012,2017-12-06 15:14:25,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.94926366,-93.23474188,3,Longfellow
58013,2017-12-06 15:14:55,traffic,YES,NO,NO,Unknown,Black,Male,45.03043868,-93.2893657,4,Webber - Camden
58014,2017-12-06 15:23:19,suspicious,NO,NO,NO,Other,Other,Unknown,44.95733335,-93.25177712,3,East Phillips
58016,2017-12-06 15:34:17,traffic,YES,NO,NO,Unknown,Black,Female,45.01316487,-93.25914493,2,Holland
58017,2017-12-06 15:53:25,suspicious,NO,NO,NO,Unknown,Unknown,Male,44.92513,-93.25493,3,Northrop
58019,2017-12-06 16:53:35,suspicious,NO,NO,NO,East African,East African,Male,44.96717526,-93.24725864,1,Cedar Riverside
58020,2017-12-06 16:57:43,suspicious,NO,YES,NO,Unknown,Black,Male,44.97845913,-93.27733144,1,Downtown West
58021,2017-12-06 17:36:34,traffic,NO,NO,NO,Unknown,Asian,Female,44.9627,-93.29147,5,Lowry Hill
58022,2017-12-06 17:39:42,suspicious,NO,NO,NO,Unknown,Unknown,Male,44.9987,-93.26325,2,St. Anthony West
58023,2017-12-06 17:44:07,traffic,NO,NO,NO,Unknown,East African,Male,44.95733,-93.26004,3,Midtown Phillips
58025,2017-12-06 18:24:40,suspicious,NO,NO,NO,Black,Unknown,Male,45.00363907,-93.22883412,2,Northeast Park
58026,2017-12-06 18:43:58,suspicious,NO,NO,NO,Black,Unknown,Male,44.95823066,-93.28802905,5,Lowry Hill East
58027,2017-12-06 19:11:18,traffic,NO,NO,NO,Unknown,White,Female,44.97592,-93.27306,1,Downtown West
58029,2017-12-06 19:36:02,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.94748586,-93.28938825,5,CARAG
58031,2017-12-06 19:50:24,suspicious,NO,NO,NO,Unknown,White,Male,44.94920528,-93.2880931,5,Lowry Hill East
58032,2017-12-06 20:28:20,suspicious,NO,NO,NO,Black,Unknown,Male,44.97127979,-93.28577863,1,Loring Park
58033,2017-12-06 20:47:40,traffic,YES,YES,YES,White,White,Male,44.97429341,-93.223561,2,Prospect Park - East River Road
58034,2017-12-06 20:50:06,traffic,NO,NO,NO,Black,Black,Male,45.03243773,-93.29706575,4,Webber - Camden
58035,2017-12-06 20:51:21,traffic,NO,NO,NO,Unknown,White,Male,44.96805559,-93.2638264,1,Elliot Park
58036,2017-12-06 20:54:24,traffic,NO,NO,NO,Unknown,Black,Female,44.99195082,-93.28876517,4,Near - North
58038,2017-12-06 21:05:18,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.95554,-93.28804,5,Whittier
58039,2017-12-06 21:06:05,suspicious,NO,NO,NO,Unknown,Unknown,Male,44.95136431,-93.32056607,5,Cedar - Isles - Dean
58041,2017-12-06 22:02:20,traffic,NO,NO,NO,Unknown,Black,Female,45.0439,-93.28555,4,Lind - Bohanon
58042,2017-12-06 22:04:41,suspicious,NO,NO,NO,Unknown,Latino,Female,44.94921509,-93.25122232,3,East Phillips
58043,2017-12-06 22:09:50,traffic,NO,YES,YES,Unknown,Black,Female,45.00152,-93.29875,4,Jordan
58044,2017-12-06 22:11:51,traffic,NO,NO,NO,Unknown,Black,Male,44.99914,-93.29105,4,Near - North
58045,2017-12-06 22:20:47,suspicious,NO,NO,NO,Unknown,Black,Female,44.92778748,-93.2485904,3,Bancroft
58046,2017-12-06 22:21:50,traffic,NO,NO,NO,Unknown,Black,Female,45.00716,-93.28493,4,Hawthorne
58047,2017-12-06 22:32:31,suspicious,YES,NO,NO,Unknown,Unknown,Unknown,45.0286109,-93.31098148,4,Victory
58048,2017-12-06 22:40:43,suspicious,NO,NO,NO,Black,Black,Male,44.97845913,-93.27733144,1,Downtown West
58050,2017-12-06 23:04:03,suspicious,NO,NO,NO,Black,Unknown,Male,44.94746334,-93.24612169,3,Corcoran
58051,2017-12-06 23:27:53,suspicious,NO,NO,NO,Unknown,White,Male,44.94834704,-93.27880784,5,Lyndale
58052,2017-12-06 23:28:11,suspicious,NO,NO,NO,Black,Black,Female,44.97996756,-93.27316614,1,Downtown West
58053,2017-12-06 23:34:18,traffic,NO,NO,NO,Unknown,Unknown,Unknown,44.96628,-93.27403,5,Steven's Square - Loring Heights
58054,2017-12-06 23:35:07,traffic,NO,NO,NO,White,White,Male,44.98173,-93.24211,2,Marcy Holmes
58055,2017-12-06 23:41:59,suspicious,YES,NO,NO,Unknown,Unknown,Unknown,44.95733,-93.26131,3,Midtown Phillips
58056,2017-12-06 23:43:31,traffic,YES,NO,NO,Black,Black,Male,44.94746485,-93.27969498,5,Lyndale
58057,2017-12-06 23:53:48,suspicious,NO,NO,NO,Unknown,White,Male,44.97195521,-93.28673582,1,Loring Park
58058,2017-12-07 00:06:45,traffic,NO,NO,NO,Unknown,East African,Male,44.95074,-93.27967,5,Whittier
58059,2017-12-07 00:10:58,suspicious,NO,YES,YES,Unknown,Native American,Male,44.95464106,-93.24736686,3,East Phillips
58060,2017-12-07 00:13:41,suspicious,NO,YES,NO,Black,Black,Female,44.99916,-93.29564,4,Near - North
58063,2017-12-07 00:19:12,traffic,NO,NO,NO,Unknown,Black,Male,44.94750633,-93.27284516,3,Central
58064,2017-12-07 01:24:25,traffic,NO,NO,NO,Unknown,Black,Male,44.94835,-93.27668,5,Whittier
58065,2017-12-07 01:28:15,suspicious,YES,YES,YES,Unknown,Latino,Male,44.93680018,-93.28434938,5,King Field
58066,2017-12-07 01:52:24,traffic,YES,YES,YES,Unknown,Black,Male,44.94834712,-93.28052287,5,Whittier
58067,2017-12-07 02:17:29,traffic,YES,YES,YES,Unknown,Other,Male,45.00746,-93.26158,2,Holland
58068,2017-12-07 02:18:21,traffic,NO,YES,YES,Unknown,East African,Male,44.95063475,-93.26265117,3,Phillips West
58070,2017-12-07 03:02:06,traffic,NO,NO,NO,Unknown,East African,Female,44.99915,-93.29258,4,Near - North
58071,2017-12-07 03:07:48,traffic,NO,NO,NO,Black,Black,Male,44.94473,-93.25247,3,Powderhorn Park
58072,2017-12-07 03:20:31,traffic,YES,YES,YES,Unknown,Native American,Male,44.95195,-93.27535,5,Whittier
58074,2017-12-07 04:22:46,suspicious,NO,NO,NO,Unknown,Unknown,Male,45.03439816,-93.29833065,4,Webber - Camden
58075,2017-12-07 05:19:36,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.01108,-93.26891,2,Bottineau
58076,2017-12-07 07:05:20,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.97608664,-93.2774358,1,Downtown West
58077,2017-12-07 08:26:01,traffic,NO,NO,NO,Unknown,White,Male,44.93412,-93.23465,3,Standish
58079,2017-12-07 08:28:36,suspicious,YES,NO,NO,Unknown,Unknown,Unknown,45.03545084,-93.30820237,4,Victory
58083,2017-12-07 09:10:32,suspicious,NO,NO,NO,Unknown,White,Male,44.94919902,-93.29190972,5,Lowry Hill East
58084,2017-12-07 10:36:43,suspicious,NO,NO,NO,Unknown,Unknown,Male,45.00693055,-93.31331475,4,Willard - Hay
58085,2017-12-07 10:53:43,traffic,YES,NO,NO,White,White,Male,44.9882,-93.25189,2,Marcy Holmes
58086,2017-12-07 10:55:51,suspicious,YES,NO,NO,Unknown,Unknown,Unknown,44.96226564,-93.2581923,3,Ventura Village
58089,2017-12-07 11:54:39,suspicious,NO,NO,NO,Unknown,Black,Male,44.92507,-93.27793,5,King Field
58090,2017-12-07 12:10:37,traffic,NO,NO,NO,White,White,Female,44.91955036,-93.2753841,5,Tangletown
58092,2017-12-07 12:14:32,traffic,NO,NO,NO,White,White,Male,44.91165036,-93.27802631,5,Tangletown
58093,2017-12-07 12:18:10,traffic,NO,NO,NO,Black,Black,Female,44.91349581,-93.27801107,5,Tangletown
58094,2017-12-07 12:20:26,traffic,NO,NO,NO,White,White,Male,44.91053523,-93.27779543,5,Tangletown
58095,2017-12-07 12:27:19,traffic,NO,NO,NO,White,Latino,Male,44.91053523,-93.27779543,5,Tangletown
58096,2017-12-07 12:32:09,traffic,NO,NO,NO,White,White,Male,44.91053523,-93.27779543,5,Tangletown
58097,2017-12-07 12:34:00,traffic,NO,NO,NO,White,White,Male,44.91165036,-93.27802631,5,Tangletown
58098,2017-12-07 12:37:25,traffic,NO,NO,NO,White,White,Male,44.91053523,-93.27779543,5,Tangletown
58099,2017-12-07 12:40:14,traffic,YES,NO,NO,White,White,Male,44.90556498,-93.27808768,5,Tangletown
58100,2017-12-07 12:50:49,traffic,NO,NO,NO,White,White,Male,44.90442545,-93.28125087,5,Tangletown
58103,2017-12-07 13:22:27,traffic,YES,NO,NO,Unknown,White,Male,45.0015,-93.29411,4,Hawthorne
58105,2017-12-07 13:31:47,traffic,NO,NO,NO,White,White,Female,44.94660492,-93.2862069,5,Lyndale
58106,2017-12-07 13:33:56,traffic,NO,NO,NO,White,White,Male,44.94660492,-93.2862069,5,Lyndale
58107,2017-12-07 13:36:02,suspicious,NO,NO,NO,East African,East African,Male,44.95822612,-93.2600332,3,Midtown Phillips
58108,2017-12-07 13:36:54,traffic,NO,NO,NO,White,White,Female,44.9466036,-93.2849355,5,Lyndale
58109,2017-12-07 14:01:42,traffic,NO,NO,NO,White,White,Male,45.02216,-93.29309,4,Folwell
58111,2017-12-07 14:37:24,traffic,NO,YES,YES,Black,Black,Male,45.01865,-93.30699,4,Folwell
58112,2017-12-07 14:38:09,traffic,YES,NO,NO,Black,Black,Male,45.00205892,-93.29563817,4,Jordan
58113,2017-12-07 14:47:11,suspicious,NO,NO,NO,White,White,Male,44.97994,-93.23441,2,Marcy Holmes
58114,2017-12-07 14:47:21,traffic,NO,NO,NO,Unknown,Black,Female,45.00371,-93.29411,4,Jordan
58115,2017-12-07 14:49:37,traffic,NO,NO,NO,White,Black,Male,44.93770189,-93.28498578,5,Lyndale
58116,2017-12-07 14:49:51,traffic,YES,YES,YES,Unknown,Black,Male,45.02409,-93.30834,4,Cleveland
58117,2017-12-07 14:54:15,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.90251593,-93.31754999,5,Armatage
58118,2017-12-07 15:07:18,suspicious,NO,NO,YES,Unknown,Unknown,Unknown,44.99971121,-93.31333288,4,Willard - Hay
58119,2017-12-07 15:10:31,suspicious,NO,NO,NO,Black,Unknown,Male,44.99193,-93.28799,4,Near - North
58120,2017-12-07 15:28:11,traffic,YES,NO,NO,Unknown,Black,Male,44.9915,-93.30822,4,Willard - Hay
58121,2017-12-07 15:30:10,suspicious,NO,NO,NO,Black,Black,Female,44.93595327,-93.22609399,3,Howe
58123,2017-12-07 15:40:21,suspicious,NO,NO,NO,Unknown,East African,Male,44.95912,-93.26002,3,Ventura Village
58124,2017-12-07 15:43:04,traffic,YES,NO,NO,Unknown,Black,Male,45.00203654,-93.28951811,4,Hawthorne
58125,2017-12-07 15:51:13,suspicious,YES,NO,NO,Black,Black,Male,44.97845913,-93.27733144,1,Downtown West
58126,2017-12-07 15:54:49,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.89975,-93.26148,3,Diamond Lake
58127,2017-12-07 16:05:27,suspicious,YES,NO,NO,Unknown,East African,Male,44.95912146,-93.26119098,3,Midtown Phillips
58128,2017-12-07 16:17:29,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.00636513,-93.26462979,2,Bottineau
58129,2017-12-07 16:24:03,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.90049327,-93.27293502,3,Diamond Lake
58130,2017-12-07 16:31:36,suspicious,YES,NO,NO,Unknown,Unknown,Unknown,44.95823095,-93.25876543,3,Midtown Phillips
58131,2017-12-07 16:41:05,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.01773601,-93.23457891,2,Audubon Park
58134,2017-12-07 17:25:05,suspicious,NO,NO,NO,Unknown,Unknown,Male,44.99149757,-93.30007128,4,Near - North
58135,2017-12-07 17:34:32,suspicious,NO,NO,NO,Black,Black,Male,44.99162624,-93.21137653,2,Mid - City Industrial
58136,2017-12-07 17:47:13,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.02500735,-93.31852811,4,Victory
58137,2017-12-07 17:54:55,traffic,NO,YES,YES,Black,Black,Male,45.04120729,-93.28758107,4,Lind - Bohanon
58138,2017-12-07 17:55:13,suspicious,NO,NO,NO,Unknown,Unknown,Male,45.01684,-93.22942,2,Audubon Park
58140,2017-12-07 18:18:15,traffic,NO,YES,YES,Unknown,Black,Male,45.00953,-93.29179,4,Hawthorne
58141,2017-12-07 18:20:08,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,45.02664866,-93.28807926,4,Webber - Camden
58143,2017-12-07 18:51:37,traffic,NO,NO,NO,Unknown,Black,Female,45.01595793,-93.31461543,4,Cleveland
58144,2017-12-07 18:59:46,traffic,NO,NO,NO,Unknown,White,Female,45.01775998,-93.31207814,4,Cleveland
58145,2017-12-07 19:07:25,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.98760535,-93.28959563,4,Sumner - Glenwood
58146,2017-12-07 19:24:25,suspicious,NO,NO,NO,Black,Unknown,Female,44.99870262,-93.23587074,2,Mid - City Industrial
58147,2017-12-07 19:25:03,suspicious,NO,NO,NO,White,Unknown,Unknown,44.89249,-93.27168,3,Diamond Lake
58148,2017-12-07 19:41:25,traffic,NO,NO,NO,Unknown,White,Female,45.01144,-93.30951,4,Jordan
58149,2017-12-07 19:43:16,traffic,NO,NO,NO,Unknown,Asian,Male,45.01315,-93.29685,4,Jordan
58150,2017-12-07 19:49:23,suspicious,NO,NO,NO,Unknown,Other,Female,44.90333,-93.30864,5,Armatage
58151,2017-12-07 19:52:27,suspicious,NO,NO,NO,Unknown,Unknown,Male,45.0092821,-93.25698819,2,Holland
58152,2017-12-07 19:58:41,traffic,NO,YES,YES,Black,Black,Male,44.99914,-93.28799,4,Hawthorne
58153,2017-12-07 20:11:52,suspicious,NO,NO,NO,Black,Black,Male,45.01266948,-93.25244296,2,Holland
58154,2017-12-07 20:23:42,suspicious,YES,NO,NO,Unknown,Unknown,Unknown,45.02578524,-93.29376594,4,Webber - Camden
58156,2017-12-07 20:38:30,suspicious,NO,NO,NO,Unknown,White,Female,45.01801253,-93.22941706,2,Audubon Park
58158,2017-12-07 21:03:16,traffic,NO,NO,NO,Unknown,White,Male,44.98483701,-93.26473632,1,Downtown West
58159,2017-12-07 21:07:14,suspicious,NO,NO,NO,Unknown,Unknown,Male,45.00363907,-93.22883412,2,Northeast Park
58160,2017-12-07 21:09:16,suspicious,YES,NO,NO,Unknown,Unknown,Male,44.93773,-93.24736,3,Powderhorn Park
58161,2017-12-07 21:12:17,traffic,NO,NO,NO,Unknown,White,Female,44.94837,-93.2525,3,East Phillips
58163,2017-12-07 21:42:18,traffic,NO,NO,NO,Unknown,Black,Male,44.96272054,-93.25611556,3,Ventura Village
58164,2017-12-07 21:45:47,suspicious,NO,YES,YES,Unknown,White,Male,45.010505,-93.30317232,4,Jordan
58165,2017-12-07 21:50:10,suspicious,NO,NO,NO,White,White,Male,45.00140437,-93.24733183,2,Logan Park
58166,2017-12-07 22:08:31,traffic,YES,YES,NO,Black,Black,Male,44.96716,-93.28799,1,Loring Park
58167,2017-12-07 22:10:14,traffic,NO,NO,NO,Unknown,Black,Female,44.99962492,-93.29979483,4,Jordan
58168,2017-12-07 22:43:34,traffic,NO,NO,NO,Unknown,White,Female,44.9582344,-93.24987011,3,East Phillips
58171,2017-12-07 23:52:13,suspicious,NO,NO,NO,Black,Unknown,Male,44.94837,-93.24996,3,Powderhorn Park
58172,2017-12-07 23:56:32,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.98678098,-93.29092905,4,Sumner - Glenwood
58173,2017-12-08 00:01:07,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.96811948,-93.2484969,1,Cedar Riverside
58174,2017-12-08 00:04:45,suspicious,NO,NO,NO,Unknown,White,Male,44.94834704,-93.27880784,5,Lyndale
58175,2017-12-08 00:09:22,suspicious,NO,NO,NO,Unknown,Black,Male,44.94835,-93.27668,5,Whittier
58176,2017-12-08 00:13:00,traffic,NO,NO,NO,Unknown,Black,Male,44.99332,-93.30822,4,Willard - Hay
58177,2017-12-08 00:38:48,suspicious,NO,NO,NO,Black,Unknown,Male,44.93321218,-93.23845851,3,Standish
58178,2017-12-08 02:01:41,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.913387,-93.32267689,5,Fulton
58179,2017-12-08 02:02:45,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.92154485,-93.31315556,5,Linden Hills
58181,2017-12-08 02:37:32,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.95015549,-93.28554265,5,Whittier
58182,2017-12-08 02:42:20,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.92154485,-93.31315556,5,Linden Hills
58183,2017-12-08 03:03:40,traffic,NO,NO,NO,Unknown,Black,Male,44.99915,-93.29412,4,Jordan
58184,2017-12-08 03:28:12,traffic,NO,YES,YES,Unknown,White,Male,45.024,-93.29811,4,Folwell
58185,2017-12-08 04:06:58,traffic,NO,YES,YES,Unknown,Black,Male,44.9627,-93.28083,5,Whittier
58186,2017-12-08 06:02:37,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.94132,-93.28305,5,Lyndale
58188,2017-12-08 07:17:54,suspicious,NO,NO,NO,White,Unknown,Male,44.94661,-93.30466,5,ECCO
58191,2017-12-08 08:35:33,traffic,NO,NO,NO,White,White,Female,44.94920528,-93.2880931,5,Lowry Hill East
58192,2017-12-08 08:40:09,suspicious,NO,NO,NO,White,White,Female,44.94836154,-93.2925539,5,CARAG
58193,2017-12-08 08:42:02,traffic,NO,NO,NO,White,Black,Male,44.94920528,-93.2880931,5,Lowry Hill East
58194,2017-12-08 08:59:36,traffic,NO,NO,NO,Unknown,White,Female,44.95195274,-93.28616682,5,Whittier
58195,2017-12-08 09:18:11,suspicious,NO,NO,NO,Unknown,Other,Male,44.96849242,-93.26510066,1,Elliot Park
58196,2017-12-08 10:04:54,suspicious,NO,NO,NO,Unknown,Unknown,Male,44.99325096,-93.22687511,2,Mid - City Industrial
58198,2017-12-08 11:06:14,suspicious,NO,NO,NO,Unknown,Unknown,Unknown,44.90630202,-93.20503817,3,Minnehaha
58199,2017-12-08 11:10:32,traffic,NO,NO,NO,Unknown,Black,Male,45.00595,-93.29417,4,Hawthorne
58200,2017-12-08 11:12:43,traffic,NO,NO,NO,Black,Black,Female,44.95912,-93.26257,3,Phillips West
58203,2017-12-08 11:37:30,traffic,NO,NO,NO,Unknown,White,Female,44.99915,-93.29258,4,Near - North
58205,2017-12-08 11:47:55,traffic,NO,NO,NO,White,White,Female,44.95914,-93.25113,3,East Phillips
58206,2017-12-08 11:48:31,traffic,YES,NO,YES,Unknown,Black,Male,45.00369586,-93.29028649,4,Hawthorne
58207,2017-12-08 12:09:13,suspicious,NO,YES,NO,Unknown,White,Female,44.95016,-93.20895,3,Cooper
58211,2017-12-08 12:32:51,traffic,NO,NO,NO,Black,Black,Male,44.96269,-93.26766,3,Ventura Village
